id,BeatsPerMinute
628612,119.11282
628613,118.05069
628614,118.5658
628615,118.82439
628616,119.294395
628617,118.63866
628618,119.428894
628619,117.746056
628620,118.600136
628621,118.89446
628622,120.78289
628623,118.599625
628624,118.9477
628625,119.440506
628626,118.762566
628627,118.580795
628628,119.18368
628629,119.208115
628630,119.92711
628631,119.296875
628632,119.1682
628633,119.05065
628634,118.94458
628635,119.1745
628636,118.717636
628637,118.74501
628638,119.00166
628639,120.36548
628640,119.38762
628641,118.84628
628642,119.31548
628643,118.37252
628644,119.137634
628645,119.23519
628646,118.89568
628647,118.89741
628648,120.90281
628649,119.252
628650,119.56045
628651,119.091675
628652,118.92509
628653,119.03608
628654,118.60081
628655,119.25293
628656,118.92583
628657,118.87742
628658,119.02931
628659,119.5909
628660,118.676926
628661,119.294975
628662,119.266884
628663,118.9473
628664,119.510605
628665,118.50201
628666,119.43447
628667,119.47256
628668,119.14218
628669,118.98535
628670,119.4328
628671,119.473526
628672,118.868385
628673,118.75883
628674,119.18254
628675,119.22216
628676,119.4513
628677,118.73553
628678,119.005035
628679,119.23438
628680,119.01612
628681,119.31544
628682,119.442116
628683,119.08481
628684,119.64588
628685,118.7089
628686,118.714
628687,119.046005
628688,119.14145
628689,119.07147
628690,118.27858
628691,118.95971
628692,118.81787
628693,118.93344
628694,118.99923
628695,118.44957
628696,119.280235
628697,119.36408
628698,119.00227
628699,119.013435
628700,121.12226
628701,118.365814
628702,118.96424
628703,118.81514
628704,118.95274
628705,118.914375
628706,119.59253
628707,119.30498
628708,119.15002
628709,119.469536
628710,118.892845
628711,122.237915
628712,119.35733
628713,118.45832
628714,119.137276
628715,119.60295
628716,119.02415
628717,118.971405
628718,119.40228
628719,118.42232
628720,118.81589
628721,119.00242
628722,119.030014
628723,119.00087
628724,118.930916
628725,118.8835
628726,119.21751
628727,118.66018
628728,119.33617
628729,119.35265
628730,120.576965
628731,118.945984
628732,118.850235
628733,119.21945
628734,118.48567
628735,118.98427
628736,118.93634
628737,118.95277
628738,119.16554
628739,119.17828
628740,118.8584
628741,118.63967
628742,119.296104
628743,119.22945
628744,119.287865
628745,119.22278
628746,118.72127
628747,119.201935
628748,119.11623
628749,119.0705
628750,118.62287
628751,119.7655
628752,119.03514
628753,118.82071
628754,119.15059
628755,119.59554
628756,118.74673
628757,118.61561
628758,118.923805
628759,119.15777
628760,119.13426
628761,118.81777
628762,119.65627
628763,118.405396
628764,118.69063
628765,118.91335
628766,120.98295
628767,119.283554
628768,119.33956
628769,119.28143
628770,119.08956
628771,118.78216
628772,119.209656
628773,119.049644
628774,119.20901
628775,119.14099
628776,119.17464
628777,118.92304
628778,119.600945
628779,119.00983
628780,118.86448
628781,118.87589
628782,118.84819
628783,119.40725
628784,119.19061
628785,118.50031
628786,118.85297
628787,119.279076
628788,119.23922
628789,118.66834
628790,119.31794
628791,119.6728
628792,119.12239
628793,119.04811
628794,119.29966
628795,119.970085
628796,119.30349
628797,118.78742
628798,119.55148
628799,118.97408
628800,119.37731
628801,118.598404
628802,118.744194
628803,119.35199
628804,119.18509
628805,119.24545
628806,118.779915
628807,119.415764
628808,118.7208
628809,117.8752
628810,118.72134
628811,118.999954
628812,118.83628
628813,118.97152
628814,118.78107
628815,119.09422
628816,119.06205
628817,119.02015
628818,119.69514
628819,119.17994
628820,120.668175
628821,119.15827
628822,118.97516
628823,118.95293
628824,119.06957
628825,118.96488
628826,120.99558
628827,118.961044
628828,119.141335
628829,119.02205
628830,119.062584
628831,119.18445
628832,119.10845
628833,119.109436
628834,118.91035
628835,119.71888
628836,118.8251
628837,118.98221
628838,118.902435
628839,119.34204
628840,118.8193
628841,118.90651
628842,118.924675
628843,119.565506
628844,118.846794
628845,118.85599
628846,119.022285
628847,119.400246
628848,118.78022
628849,118.84344
628850,119.27071
628851,119.01952
628852,118.63937
628853,118.54781
628854,118.85924
628855,119.04635
628856,118.997475
628857,119.133125
628858,118.939445
628859,119.013405
628860,119.05036
628861,119.28887
628862,118.626015
628863,118.97545
628864,119.31442
628865,119.90443
628866,118.86595
628867,118.99001
628868,119.16146
628869,119.39847
628870,119.10259
628871,118.88059
628872,118.720024
628873,118.785736
628874,119.2544
628875,119.10052
628876,119.060585
628877,118.70081
628878,118.96862
628879,119.69738
628880,119.226265
628881,118.70617
628882,119.09429
628883,118.92905
628884,119.51337
628885,118.65364
628886,119.05375
628887,119.347206
628888,119.07633
628889,118.944115
628890,118.98757
628891,118.84613
628892,120.07973
628893,119.09107
628894,118.851944
628895,119.23293
628896,119.02017
628897,119.118095
628898,119.24219
628899,118.56864
628900,118.629036
628901,119.401985
628902,118.96847
628903,119.20452
628904,118.972946
628905,118.253784
628906,118.97988
628907,118.91462
628908,118.73533
628909,119.132385
628910,118.82957
628911,119.19331
628912,118.96369
628913,119.45907
628914,118.91427
628915,118.89601
628916,119.067406
628917,119.30584
628918,118.93199
628919,118.75172
628920,119.06146
628921,118.70126
628922,118.84997
628923,119.42427
628924,119.108986
628925,118.845856
628926,119.230774
628927,118.725266
628928,118.79478
628929,119.26167
628930,118.87773
628931,119.28994
628932,119.18551
628933,118.86315
628934,119.47944
628935,119.377014
628936,118.955925
628937,118.85687
628938,118.9183
628939,118.94917
628940,121.21924
628941,118.66926
628942,118.825424
628943,119.00916
628944,119.08727
628945,119.433945
628946,118.82236
628947,118.912575
628948,119.03748
628949,119.15657
628950,118.7874
628951,118.90724
628952,118.80813
628953,119.03632
628954,118.55827
628955,119.06597
628956,118.66252
628957,119.93749
628958,119.091675
628959,118.56669
628960,119.1441
628961,118.839584
628962,119.377464
628963,119.347694
628964,119.201195
628965,118.81379
628966,119.056496
628967,119.09646
628968,122.27825
628969,118.77724
628970,119.12804
628971,118.30886
628972,118.591255
628973,119.143524
628974,118.65695
628975,119.508255
628976,118.370605
628977,118.44245
628978,118.95926
628979,119.355934
628980,119.289406
628981,119.13433
628982,118.66486
628983,118.62101
628984,118.535446
628985,119.38747
628986,119.117744
628987,118.52074
628988,118.74662
628989,118.777016
628990,120.75111
628991,118.925354
628992,119.133965
628993,118.94732
628994,119.18864
628995,118.97508
628996,119.56298
628997,118.766495
628998,119.25549
628999,119.165016
629000,118.91375
629001,118.905205
629002,120.60335
629003,118.171814
629004,119.25255
629005,119.15748
629006,118.78199
629007,119.4396
629008,119.22886
629009,118.78144
629010,118.53106
629011,119.33363
629012,119.72147
629013,119.160934
629014,118.38618
629015,119.37892
629016,119.215004
629017,119.11918
629018,119.11837
629019,119.4576
629020,121.53268
629021,120.480835
629022,119.118706
629023,119.3314
629024,118.87437
629025,118.89817
629026,119.008804
629027,119.25855
629028,119.0239
629029,119.28421
629030,118.74924
629031,119.26926
629032,118.96325
629033,119.08526
629034,120.98929
629035,118.99261
629036,118.66684
629037,118.95679
629038,119.44916
629039,118.94891
629040,119.3979
629041,119.042274
629042,118.86101
629043,119.11356
629044,119.571594
629045,119.08701
629046,119.008255
629047,118.85889
629048,118.971695
629049,119.87348
629050,118.86435
629051,119.32385
629052,119.01664
629053,119.257545
629054,118.98018
629055,119.09435
629056,118.81563
629057,119.13967
629058,119.23565
629059,120.35518
629060,118.77226
629061,119.09127
629062,118.95338
629063,118.43673
629064,118.95037
629065,118.66122
629066,118.63947
629067,118.7951
629068,121.81471
629069,119.1124
629070,118.879974
629071,118.764465
629072,118.99948
629073,119.06361
629074,118.78325
629075,118.774315
629076,118.9304
629077,118.65672
629078,118.6653
629079,118.50155
629080,119.08738
629081,119.06964
629082,118.86319
629083,119.24541
629084,119.25941
629085,119.40642
629086,121.08906
629087,118.83111
629088,118.64543
629089,119.835945
629090,118.673805
629091,119.67209
629092,119.235855
629093,119.10228
629094,118.4843
629095,118.58246
629096,118.96914
629097,119.08273
629098,119.32517
629099,119.16811
629100,121.38986
629101,118.09864
629102,119.14065
629103,119.15483
629104,119.17656
629105,118.70008
629106,119.21719
629107,119.02847
629108,118.983055
629109,119.04356
629110,119.00003
629111,119.34303
629112,118.62934
629113,119.125824
629114,119.11278
629115,119.032104
629116,119.089676
629117,118.85639
629118,119.24764
629119,119.23505
629120,119.5972
629121,118.987045
629122,118.90366
629123,119.081116
629124,119.20078
629125,117.81449
629126,118.381615
629127,119.36866
629128,119.207596
629129,118.88306
629130,118.76142
629131,119.34436
629132,119.12447
629133,118.61255
629134,118.13061
629135,118.77006
629136,118.46318
629137,119.28827
629138,118.73518
629139,119.41097
629140,118.86571
629141,119.439606
629142,118.973114
629143,119.05519
629144,120.61901
629145,118.282974
629146,119.054924
629147,119.30441
629148,119.30662
629149,119.03199
629150,119.51995
629151,118.95735
629152,118.91175
629153,118.89787
629154,118.64121
629155,118.47902
629156,118.612335
629157,119.03937
629158,117.94686
629159,119.03776
629160,119.107216
629161,119.20316
629162,119.38079
629163,119.30543
629164,119.05995
629165,119.51049
629166,119.15432
629167,119.179436
629168,119.318634
629169,119.04605
629170,119.03325
629171,119.32074
629172,119.137375
629173,119.11752
629174,119.332016
629175,119.05237
629176,119.37463
629177,119.133316
629178,118.84426
629179,119.20434
629180,118.51394
629181,119.21911
629182,119.21332
629183,118.907074
629184,119.00227
629185,119.34621
629186,118.71771
629187,118.30312
629188,119.17399
629189,119.3859
629190,118.84489
629191,119.01023
629192,118.762665
629193,118.9852
629194,119.24326
629195,118.90578
629196,118.99661
629197,119.30535
629198,118.94784
629199,119.27128
629200,118.947495
629201,119.06626
629202,118.97066
629203,118.45277
629204,119.30643
629205,119.0126
629206,119.30058
629207,118.78622
629208,119.22689
629209,119.19557
629210,118.94832
629211,118.861084
629212,118.70196
629213,118.88311
629214,119.09054
629215,119.21929
629216,118.55346
629217,119.37849
629218,118.048805
629219,119.39262
629220,118.925735
629221,119.084305
629222,118.58246
629223,119.494965
629224,119.35425
629225,118.32817
629226,119.28106
629227,119.08545
629228,119.51023
629229,119.25768
629230,119.20183
629231,118.50841
629232,119.0088
629233,119.31957
629234,118.49593
629235,120.99134
629236,118.94946
629237,119.15934
629238,117.82927
629239,119.36148
629240,118.99377
629241,118.7185
629242,118.896255
629243,119.13767
629244,119.08893
629245,118.99942
629246,119.24945
629247,118.531204
629248,118.79708
629249,118.927956
629250,118.87641
629251,118.80544
629252,119.12902
629253,118.70414
629254,118.9473
629255,118.86849
629256,119.08906
629257,119.299576
629258,118.642494
629259,118.953285
629260,120.40542
629261,118.7875
629262,119.46737
629263,119.15804
629264,118.761696
629265,118.54474
629266,118.920746
629267,119.73491
629268,119.00848
629269,118.9873
629270,119.3955
629271,119.46556
629272,119.17515
629273,119.04562
629274,119.37651
629275,119.81802
629276,119.049904
629277,119.05999
629278,118.95578
629279,119.24402
629280,119.197945
629281,118.816826
629282,119.44965
629283,118.941795
629284,120.543304
629285,118.74042
629286,119.573746
629287,118.899055
629288,118.94513
629289,120.93427
629290,119.24511
629291,118.47639
629292,119.15765
629293,119.11085
629294,118.6075
629295,118.33406
629296,119.404335
629297,118.68649
629298,119.33383
629299,119.126076
629300,119.048294
629301,119.27578
629302,119.24288
629303,119.16194
629304,118.706764
629305,119.29799
629306,118.83679
629307,118.941536
629308,118.559265
629309,118.93872
629310,120.56942
629311,118.78356
629312,118.5846
629313,119.086235
629314,118.063324
629315,119.27509
629316,119.15836
629317,119.03133
629318,119.28911
629319,119.36043
629320,118.82953
629321,119.13856
629322,119.641525
629323,119.04381
629324,119.24037
629325,119.65661
629326,119.293015
629327,119.19722
629328,118.974754
629329,118.95837
629330,119.13415
629331,118.50206
629332,118.69854
629333,119.532524
629334,119.29208
629335,118.99291
629336,119.35252
629337,118.87762
629338,118.992195
629339,119.022575
629340,118.66776
629341,118.68591
629342,119.04228
629343,118.52426
629344,118.987625
629345,118.77713
629346,119.244736
629347,119.54154
629348,119.37585
629349,120.43804
629350,118.94656
629351,119.292694
629352,119.36775
629353,119.285736
629354,119.057236
629355,119.187096
629356,118.87961
629357,119.77364
629358,119.844894
629359,119.06756
629360,119.16081
629361,118.597595
629362,119.0172
629363,119.251
629364,118.760994
629365,118.92328
629366,119.19745
629367,119.066986
629368,118.75974
629369,118.848145
629370,119.33612
629371,119.31892
629372,118.95542
629373,118.56324
629374,119.02759
629375,118.45338
629376,118.83893
629377,119.20832
629378,119.198074
629379,118.72155
629380,118.87546
629381,121.84489
629382,119.525604
629383,118.765465
629384,119.29765
629385,119.30793
629386,119.18057
629387,119.57047
629388,118.5909
629389,121.46469
629390,119.169525
629391,118.616714
629392,118.84647
629393,118.98982
629394,119.022705
629395,119.29086
629396,119.03414
629397,119.269226
629398,118.70261
629399,119.07661
629400,119.09628
629401,118.647705
629402,118.86763
629403,118.539505
629404,118.55167
629405,119.03642
629406,118.80861
629407,119.36906
629408,119.37895
629409,119.344604
629410,118.76457
629411,119.23501
629412,119.05364
629413,118.50321
629414,118.63521
629415,119.25901
629416,119.10034
629417,119.25659
629418,118.67098
629419,119.10465
629420,119.084526
629421,119.05863
629422,118.873924
629423,119.769226
629424,119.17156
629425,118.5532
629426,118.76349
629427,119.18955
629428,118.95436
629429,119.084496
629430,119.28989
629431,118.712204
629432,119.16579
629433,118.52963
629434,117.80422
629435,118.93242
629436,119.28909
629437,119.42844
629438,118.8432
629439,118.76291
629440,119.163925
629441,118.354546
629442,119.24849
629443,119.055824
629444,119.6277
629445,119.35038
629446,119.028465
629447,119.17141
629448,118.90993
629449,118.34801
629450,118.82392
629451,119.302185
629452,118.36873
629453,118.35198
629454,119.00801
629455,119.152756
629456,119.32836
629457,119.141815
629458,119.201256
629459,118.856735
629460,119.58692
629461,118.98307
629462,118.58877
629463,119.21222
629464,118.95069
629465,119.02619
629466,118.983086
629467,119.04656
629468,119.23968
629469,119.21175
629470,119.04219
629471,118.99533
629472,118.53905
629473,118.925644
629474,119.51782
629475,118.97291
629476,118.51309
629477,119.256134
629478,118.97435
629479,118.89938
629480,119.50418
629481,119.240395
629482,118.72752
629483,120.574326
629484,118.791565
629485,119.2062
629486,118.92786
629487,119.14789
629488,119.33658
629489,120.37542
629490,119.37539
629491,118.88528
629492,119.308266
629493,118.318596
629494,119.251785
629495,118.80133
629496,119.29446
629497,119.36819
629498,118.79666
629499,118.92434
629500,119.1073
629501,119.05558
629502,119.13072
629503,118.74201
629504,119.05022
629505,119.08839
629506,119.32919
629507,119.25131
629508,119.04891
629509,120.64631
629510,119.06209
629511,119.491264
629512,119.16083
629513,119.33306
629514,120.1604
629515,118.937004
629516,119.39873
629517,118.351265
629518,118.548676
629519,120.6238
629520,119.24382
629521,119.415504
629522,119.16946
629523,119.18548
629524,119.04797
629525,119.18458
629526,119.72778
629527,119.08954
629528,120.01197
629529,119.14361
629530,119.19807
629531,118.952934
629532,119.04525
629533,119.69119
629534,119.10472
629535,118.16959
629536,119.090645
629537,120.96709
629538,118.94841
629539,118.887665
629540,119.41898
629541,118.950165
629542,119.28546
629543,118.94321
629544,119.16273
629545,119.2919
629546,120.565735
629547,118.642105
629548,119.52681
629549,119.303085
629550,119.05713
629551,119.10553
629552,118.63508
629553,119.43213
629554,118.74272
629555,119.37101
629556,118.77788
629557,118.83206
629558,118.917465
629559,121.17867
629560,118.84103
629561,118.80991
629562,118.54983
629563,118.24092
629564,119.17636
629565,118.925026
629566,119.22871
629567,119.446396
629568,119.175255
629569,118.79714
629570,119.124245
629571,119.579025
629572,119.246574
629573,118.702896
629574,119.1562
629575,119.42745
629576,119.341324
629577,118.66372
629578,118.85273
629579,119.011345
629580,118.83364
629581,119.14211
629582,119.45861
629583,119.09381
629584,119.139854
629585,119.23656
629586,119.24901
629587,119.04112
629588,119.18601
629589,118.91561
629590,119.13696
629591,118.73776
629592,119.17753
629593,119.23683
629594,118.96798
629595,119.38791
629596,118.77666
629597,119.39653
629598,119.49357
629599,118.874695
629600,119.2306
629601,119.209
629602,119.10127
629603,118.84758
629604,119.12823
629605,119.32261
629606,119.14157
629607,119.07778
629608,119.173386
629609,118.94676
629610,118.45095
629611,118.99675
629612,119.193695
629613,119.16729
629614,119.23303
629615,119.062164
629616,119.44195
629617,118.949684
629618,119.11976
629619,119.46328
629620,118.89431
629621,119.00658
629622,119.02112
629623,119.298416
629624,118.79893
629625,119.27574
629626,119.44213
629627,120.6745
629628,119.36742
629629,118.78365
629630,119.40544
629631,119.86727
629632,119.26998
629633,119.30816
629634,119.17664
629635,118.97375
629636,119.49522
629637,119.30105
629638,118.68874
629639,118.8486
629640,119.06991
629641,119.03365
629642,118.91941
629643,119.28501
629644,119.18563
629645,118.89823
629646,119.50933
629647,120.08953
629648,118.88818
629649,118.80263
629650,119.042694
629651,118.54242
629652,119.02663
629653,118.81092
629654,118.486206
629655,118.70103
629656,120.86036
629657,118.51738
629658,118.8432
629659,118.80211
629660,119.046394
629661,119.1615
629662,118.7114
629663,119.37101
629664,119.09916
629665,118.90594
629666,118.89166
629667,119.0272
629668,119.00248
629669,121.1189
629670,118.87546
629671,119.26487
629672,119.2615
629673,118.84723
629674,119.092285
629675,119.21999
629676,119.0388
629677,118.62892
629678,118.853035
629679,119.047325
629680,119.168594
629681,118.428
629682,118.33889
629683,118.92441
629684,119.73956
629685,118.99151
629686,118.903404
629687,118.537735
629688,118.999565
629689,119.419586
629690,120.10467
629691,119.33301
629692,119.55983
629693,119.30076
629694,119.48908
629695,119.2412
629696,118.872215
629697,119.28344
629698,118.85796
629699,119.30267
629700,119.05713
629701,119.15793
629702,119.56176
629703,119.3344
629704,119.132195
629705,119.084854
629706,118.44015
629707,122.34544
629708,121.42146
629709,118.713974
629710,118.897835
629711,119.2466
629712,119.40574
629713,119.006325
629714,118.95552
629715,118.73376
629716,119.10018
629717,119.02262
629718,118.78713
629719,119.21898
629720,119.04605
629721,119.26101
629722,119.40055
629723,119.506676
629724,118.86187
629725,118.67676
629726,118.63814
629727,119.01504
629728,119.147064
629729,119.26144
629730,119.01832
629731,118.79348
629732,118.89006
629733,119.00984
629734,119.30508
629735,118.99561
629736,119.329384
629737,119.10442
629738,119.345085
629739,119.45098
629740,118.9885
629741,118.798004
629742,118.53201
629743,119.217155
629744,118.95019
629745,118.76808
629746,120.59542
629747,119.3415
629748,118.86828
629749,119.149
629750,119.324875
629751,119.27239
629752,118.898796
629753,119.27112
629754,119.253914
629755,119.27291
629756,119.01677
629757,119.32095
629758,119.303856
629759,119.06149
629760,121.6738
629761,119.26892
629762,119.557335
629763,118.863556
629764,120.62015
629765,119.69038
629766,119.64006
629767,119.28868
629768,119.01424
629769,119.111885
629770,118.52022
629771,119.05119
629772,119.16177
629773,118.567406
629774,119.15241
629775,119.50839
629776,118.79902
629777,119.09329
629778,118.475464
629779,119.202156
629780,119.01278
629781,119.02051
629782,118.64067
629783,119.54805
629784,118.5066
629785,118.852425
629786,120.04559
629787,118.875114
629788,119.42464
629789,119.06598
629790,118.81995
629791,118.76281
629792,119.26573
629793,118.184044
629794,120.3503
629795,118.90178
629796,118.99279
629797,119.411865
629798,119.294876
629799,118.79374
629800,118.70956
629801,119.357254
629802,118.93029
629803,119.01874
629804,119.12537
629805,117.98941
629806,119.0916
629807,118.77511
629808,119.625145
629809,120.33978
629810,118.896164
629811,118.81022
629812,118.63486
629813,119.412
629814,121.041756
629815,118.95248
629816,119.04634
629817,119.27798
629818,119.505936
629819,119.03443
629820,118.58909
629821,119.09531
629822,119.614265
629823,118.882195
629824,118.95776
629825,119.09668
629826,118.99185
629827,119.442
629828,119.22611
629829,118.74514
629830,119.12753
629831,118.58901
629832,119.41102
629833,119.13792
629834,118.54656
629835,118.90853
629836,118.815025
629837,118.5076
629838,119.07415
629839,119.04071
629840,121.8681
629841,119.22015
629842,118.9184
629843,118.7098
629844,119.36664
629845,118.65847
629846,118.68652
629847,119.12323
629848,118.97275
629849,118.91335
629850,119.00315
629851,118.585075
629852,119.050674
629853,118.80292
629854,118.83748
629855,118.87973
629856,119.02261
629857,119.3663
629858,119.427734
629859,119.15927
629860,119.14267
629861,118.765015
629862,118.725746
629863,119.28348
629864,119.062584
629865,119.35935
629866,119.01504
629867,119.17954
629868,119.10972
629869,118.92293
629870,118.78986
629871,118.8134
629872,119.42623
629873,119.26072
629874,118.92804
629875,119.13244
629876,122.19867
629877,119.15998
629878,118.97321
629879,118.084595
629880,119.19656
629881,118.96464
629882,118.94091
629883,119.11758
629884,119.10026
629885,118.869514
629886,118.84647
629887,119.536064
629888,119.23591
629889,119.0589
629890,118.98297
629891,119.18468
629892,118.8259
629893,119.397
629894,119.3192
629895,118.97731
629896,119.10177
629897,119.16005
629898,119.02563
629899,119.22553
629900,119.04239
629901,119.14636
629902,119.009056
629903,122.13503
629904,118.27237
629905,118.26129
629906,119.41647
629907,119.12092
629908,118.78197
629909,119.20941
629910,119.25739
629911,119.48881
629912,119.062294
629913,119.663345
629914,119.30269
629915,118.82984
629916,118.61419
629917,118.76449
629918,119.34918
629919,119.22495
629920,118.77445
629921,119.15607
629922,119.500946
629923,118.80547
629924,119.56238
629925,119.07969
629926,118.62031
629927,119.17393
629928,118.530334
629929,120.53399
629930,118.823906
629931,118.67118
629932,118.936226
629933,119.424675
629934,118.920586
629935,119.119514
629936,118.797516
629937,118.98297
629938,119.139694
629939,118.828285
629940,118.90083
629941,118.92002
629942,119.32181
629943,119.544495
629944,119.36041
629945,118.912346
629946,119.141396
629947,119.194084
629948,118.872955
629949,118.63099
629950,118.66395
629951,119.71169
629952,118.933136
629953,119.327034
629954,119.05912
629955,119.20852
629956,119.29329
629957,118.71544
629958,119.31493
629959,119.129585
629960,118.88834
629961,119.30675
629962,119.30405
629963,118.85609
629964,118.621254
629965,119.03162
629966,119.16734
629967,119.569435
629968,119.1994
629969,119.20807
629970,119.18939
629971,119.05583
629972,119.55393
629973,119.23588
629974,119.12505
629975,118.21548
629976,119.30058
629977,119.14436
629978,119.5966
629979,118.75342
629980,118.68546
629981,118.886795
629982,119.277855
629983,118.18918
629984,119.171936
629985,119.16146
629986,119.394264
629987,118.78532
629988,119.77244
629989,119.091576
629990,119.30815
629991,118.690125
629992,119.34748
629993,118.80151
629994,118.70249
629995,119.370735
629996,119.51134
629997,119.03435
629998,118.9545
629999,118.750206
630000,118.5779
630001,118.83415
630002,119.46143
630003,119.13262
630004,118.619316
630005,118.95463
630006,119.150024
630007,119.296165
630008,119.00955
630009,118.881714
630010,119.25187
630011,118.561714
630012,118.89546
630013,119.39681
630014,118.979454
630015,119.33563
630016,119.187675
630017,118.96616
630018,119.189316
630019,118.92842
630020,118.71341
630021,119.07715
630022,118.786476
630023,119.1986
630024,118.83855
630025,119.116646
630026,120.06772
630027,118.622986
630028,118.88176
630029,119.34166
630030,119.198906
630031,118.71866
630032,118.714386
630033,120.640755
630034,119.28538
630035,119.252174
630036,119.37429
630037,119.032715
630038,118.645195
630039,119.01321
630040,119.15033
630041,118.54118
630042,119.219925
630043,119.08033
630044,119.29693
630045,119.24092
630046,119.17894
630047,118.08605
630048,119.11937
630049,118.96714
630050,118.63216
630051,118.98715
630052,118.86885
630053,118.9837
630054,119.25381
630055,119.49497
630056,118.85004
630057,118.52798
630058,119.19536
630059,119.205925
630060,118.70164
630061,118.97173
630062,119.192696
630063,119.21446
630064,119.46444
630065,118.756325
630066,119.069084
630067,118.95845
630068,119.26141
630069,120.64508
630070,119.05414
630071,119.13952
630072,118.97624
630073,121.73459
630074,121.23622
630075,118.609146
630076,119.294106
630077,119.13089
630078,118.842735
630079,118.8432
630080,119.145195
630081,119.0134
630082,119.193306
630083,118.993065
630084,119.035
630085,118.9621
630086,119.94544
630087,118.63183
630088,119.0276
630089,118.90676
630090,119.07565
630091,119.363655
630092,119.55865
630093,119.161865
630094,118.850136
630095,119.25181
630096,118.94779
630097,118.827415
630098,119.239334
630099,119.47761
630100,119.8041
630101,118.95766
630102,118.55028
630103,119.03037
630104,119.78763
630105,118.8863
630106,118.85878
630107,119.25697
630108,119.175766
630109,119.24121
630110,118.95961
630111,119.634415
630112,118.758415
630113,121.21591
630114,119.377495
630115,118.427864
630116,119.29245
630117,119.357376
630118,120.08499
630119,119.451584
630120,119.09094
630121,118.579796
630122,119.231155
630123,119.97402
630124,119.32424
630125,119.10215
630126,119.03158
630127,118.810234
630128,119.411285
630129,118.68839
630130,119.2109
630131,119.31484
630132,118.79931
630133,119.02199
630134,119.38921
630135,119.54686
630136,118.94409
630137,119.51601
630138,119.249504
630139,118.87066
630140,119.06184
630141,119.688866
630142,118.452255
630143,119.29205
630144,119.07964
630145,118.84158
630146,119.115685
630147,118.92282
630148,119.245674
630149,118.63613
630150,119.0408
630151,119.16253
630152,119.44487
630153,119.3312
630154,119.47748
630155,119.01268
630156,119.394714
630157,118.97457
630158,119.19488
630159,119.12415
630160,118.66105
630161,118.81126
630162,119.18967
630163,119.154205
630164,119.06339
630165,119.31534
630166,118.83544
630167,119.06856
630168,119.92391
630169,119.17366
630170,119.27792
630171,119.02698
630172,119.33515
630173,118.97148
630174,118.4798
630175,118.767075
630176,118.721344
630177,118.777466
630178,119.03938
630179,119.05996
630180,119.430725
630181,120.26949
630182,119.4825
630183,119.10829
630184,119.097496
630185,118.82089
630186,119.16118
630187,119.02371
630188,118.970314
630189,119.45316
630190,119.17257
630191,119.35724
630192,121.38274
630193,119.20615
630194,118.53407
630195,118.6617
630196,118.68081
630197,118.79651
630198,118.62235
630199,119.20298
630200,119.19031
630201,119.44173
630202,119.25675
630203,119.66252
630204,119.35311
630205,119.237045
630206,118.72944
630207,118.72434
630208,119.00124
630209,119.51992
630210,120.45409
630211,119.33885
630212,118.8397
630213,118.63847
630214,119.06601
630215,119.49102
630216,118.95738
630217,118.8627
630218,118.985176
630219,119.25574
630220,118.4994
630221,119.22871
630222,118.847824
630223,118.87263
630224,118.92636
630225,118.703224
630226,118.96896
630227,118.92392
630228,119.22798
630229,119.30454
630230,119.17377
630231,119.08988
630232,119.49743
630233,118.294975
630234,118.8939
630235,118.605965
630236,118.50967
630237,119.92722
630238,119.203476
630239,119.28764
630240,119.275894
630241,119.55597
630242,119.27575
630243,119.11544
630244,119.30762
630245,118.86544
630246,119.15607
630247,119.46776
630248,118.81013
630249,118.38318
630250,118.95371
630251,119.41728
630252,119.0017
630253,119.032486
630254,119.0818
630255,118.9469
630256,118.89852
630257,118.93569
630258,118.981445
630259,119.476166
630260,119.52766
630261,118.780556
630262,118.78763
630263,118.88827
630264,118.38414
630265,118.63822
630266,119.414375
630267,119.457405
630268,119.04882
630269,119.25184
630270,119.38908
630271,119.46792
630272,118.711624
630273,118.83019
630274,118.84631
630275,119.16146
630276,119.120735
630277,118.603264
630278,119.061295
630279,119.99734
630280,118.84801
630281,119.257545
630282,118.53953
630283,119.325424
630284,119.168396
630285,118.854225
630286,118.7896
630287,119.097534
630288,119.2792
630289,118.75634
630290,118.735535
630291,119.21053
630292,119.84395
630293,118.962166
630294,118.75265
630295,118.83387
630296,119.21077
630297,118.95258
630298,118.759056
630299,118.515434
630300,119.12171
630301,119.35878
630302,118.75454
630303,118.42761
630304,119.359024
630305,120.009796
630306,118.8806
630307,118.74087
630308,119.4775
630309,119.101135
630310,119.13515
630311,119.10026
630312,119.03132
630313,119.37495
630314,119.13307
630315,118.64093
630316,118.992096
630317,119.28161
630318,118.7024
630319,119.38593
630320,119.188576
630321,119.11149
630322,118.89618
630323,119.29041
630324,118.41908
630325,119.08331
630326,119.10893
630327,119.11919
630328,119.22339
630329,119.39108
630330,118.80825
630331,119.3552
630332,119.08126
630333,119.42951
630334,118.8782
630335,119.123665
630336,119.02365
630337,118.67479
630338,118.53219
630339,118.730446
630340,119.05476
630341,118.91245
630342,119.20265
630343,121.7561
630344,118.995834
630345,119.26086
630346,119.116684
630347,120.85686
630348,119.21413
630349,119.060745
630350,118.99164
630351,119.09871
630352,118.88669
630353,119.27134
630354,119.71259
630355,118.697815
630356,121.76533
630357,119.3069
630358,119.09926
630359,118.85289
630360,119.02224
